starttime	seconds	ctime	dtime	ttime	wait
Tue Oct 26 20:50:05 2021	1635261605	0	694	694	659
Tue Oct 26 20:49:57 2021	1635261597	0	694	695	693
Tue Oct 26 20:49:57 2021	1635261597	0	695	695	694
Tue Oct 26 20:49:57 2021	1635261597	0	695	695	695
Tue Oct 26 20:49:57 2021	1635261597	0	696	696	694
Tue Oct 26 20:49:57 2021	1635261597	0	696	696	696
Tue Oct 26 20:49:50 2021	1635261590	2	695	697	695
Tue Oct 26 20:49:59 2021	1635261599	0	697	697	687
Tue Oct 26 20:49:55 2021	1635261595	0	697	697	664
Tue Oct 26 20:49:50 2021	1635261590	3	694	697	426
Tue Oct 26 20:49:50 2021	1635261590	3	694	698	283
Tue Oct 26 20:49:59 2021	1635261599	0	699	699	698
Tue Oct 26 20:49:54 2021	1635261594	0	699	699	698
Tue Oct 26 20:49:57 2021	1635261597	0	699	699	649
Tue Oct 26 20:50:02 2021	1635261602	0	699	700	699
Tue Oct 26 20:49:56 2021	1635261596	0	700	700	674
Tue Oct 26 20:49:56 2021	1635261596	0	700	700	686
Tue Oct 26 20:50:03 2021	1635261603	0	701	701	603
Tue Oct 26 20:50:02 2021	1635261602	0	701	701	699
Tue Oct 26 20:49:54 2021	1635261594	0	701	701	370
Tue Oct 26 20:49:54 2021	1635261594	0	701	702	696
Tue Oct 26 20:49:57 2021	1635261597	0	702	702	658
Tue Oct 26 20:49:57 2021	1635261597	0	702	703	695
Tue Oct 26 20:50:03 2021	1635261603	0	702	703	611
Tue Oct 26 20:49:57 2021	1635261597	0	703	703	702
Tue Oct 26 20:49:51 2021	1635261591	0	703	703	702
Tue Oct 26 20:49:56 2021	1635261596	0	704	704	566
Tue Oct 26 20:50:01 2021	1635261601	1	703	704	701
Tue Oct 26 20:49:50 2021	1635261590	3	702	705	701
Tue Oct 26 20:50:01 2021	1635261601	0	705	705	698
Tue Oct 26 20:49:57 2021	1635261597	0	705	705	693
Tue Oct 26 20:50:02 2021	1635261602	0	706	706	706
Tue Oct 26 20:50:01 2021	1635261601	0	706	706	705
Tue Oct 26 20:49:53 2021	1635261593	0	706	707	304
Tue Oct 26 20:49:58 2021	1635261598	0	707	707	422
Tue Oct 26 20:49:59 2021	1635261599	0	707	707	704
Tue Oct 26 20:50:03 2021	1635261603	0	707	707	428
Tue Oct 26 20:50:00 2021	1635261600	0	707	707	683
Tue Oct 26 20:49:51 2021	1635261591	0	707	707	604
Tue Oct 26 20:49:58 2021	1635261598	0	707	708	685
Tue Oct 26 20:50:01 2021	1635261601	0	708	709	702
Tue Oct 26 20:50:01 2021	1635261601	0	709	709	689
Tue Oct 26 20:49:51 2021	1635261591	0	709	709	709
Tue Oct 26 20:49:52 2021	1635261592	0	710	710	710
Tue Oct 26 20:49:57 2021	1635261597	0	711	711	710
Tue Oct 26 20:50:03 2021	1635261603	0	711	711	710
Tue Oct 26 20:50:00 2021	1635261600	0	711	711	707
Tue Oct 26 20:50:03 2021	1635261603	0	713	713	712
Tue Oct 26 20:49:57 2021	1635261597	0	713	714	663
Tue Oct 26 20:50:01 2021	1635261601	0	714	714	713
Tue Oct 26 20:49:52 2021	1635261592	0	715	715	688
Tue Oct 26 20:49:53 2021	1635261593	0	716	716	583
Tue Oct 26 20:49:56 2021	1635261596	0	716	716	713
Tue Oct 26 20:49:58 2021	1635261598	0	716	716	716
Tue Oct 26 20:49:57 2021	1635261597	3	714	717	567
Tue Oct 26 20:50:02 2021	1635261602	0	717	717	715
Tue Oct 26 20:50:00 2021	1635261600	0	717	718	717
Tue Oct 26 20:49:50 2021	1635261590	4	714	718	672
Tue Oct 26 20:49:57 2021	1635261597	0	719	719	719
Tue Oct 26 20:50:02 2021	1635261602	0	720	720	719
Tue Oct 26 20:50:01 2021	1635261601	0	721	721	713
Tue Oct 26 20:50:04 2021	1635261604	0	721	722	681
Tue Oct 26 20:49:52 2021	1635261592	0	722	722	721
Tue Oct 26 20:49:54 2021	1635261594	0	722	722	721
Tue Oct 26 20:49:56 2021	1635261596	3	719	722	610
Tue Oct 26 20:49:50 2021	1635261590	2	721	722	719
Tue Oct 26 20:50:04 2021	1635261604	0	722	723	716
Tue Oct 26 20:49:51 2021	1635261591	0	723	723	721
Tue Oct 26 20:49:53 2021	1635261593	0	724	724	694
Tue Oct 26 20:49:57 2021	1635261597	0	725	725	724
Tue Oct 26 20:49:58 2021	1635261598	0	725	725	721
Tue Oct 26 20:49:52 2021	1635261592	0	726	726	214
Tue Oct 26 20:49:56 2021	1635261596	0	726	726	345
Tue Oct 26 20:50:01 2021	1635261601	0	727	727	726
Tue Oct 26 20:49:57 2021	1635261597	0	727	727	714
Tue Oct 26 20:49:54 2021	1635261594	1	726	727	558
Tue Oct 26 20:50:03 2021	1635261603	0	727	728	727
Tue Oct 26 20:49:51 2021	1635261591	0	728	728	727
Tue Oct 26 20:50:00 2021	1635261600	0	731	731	721
Tue Oct 26 20:50:03 2021	1635261603	0	732	732	720
Tue Oct 26 20:49:57 2021	1635261597	0	732	732	731
Tue Oct 26 20:49:50 2021	1635261590	0	732	733	732
Tue Oct 26 20:49:51 2021	1635261591	0	733	733	466
Tue Oct 26 20:50:05 2021	1635261605	0	733	733	732
Tue Oct 26 20:49:53 2021	1635261593	0	733	733	732
Tue Oct 26 20:50:00 2021	1635261600	1	733	734	732
Tue Oct 26 20:50:01 2021	1635261601	0	734	734	723
Tue Oct 26 20:50:04 2021	1635261604	0	735	735	674
Tue Oct 26 20:50:00 2021	1635261600	0	735	736	620
Tue Oct 26 20:50:00 2021	1635261600	0	738	738	737
Tue Oct 26 20:49:53 2021	1635261593	0	738	739	738
Tue Oct 26 20:50:01 2021	1635261601	0	739	739	738
Tue Oct 26 20:49:51 2021	1635261591	0	739	739	739
Tue Oct 26 20:50:01 2021	1635261601	0	740	740	714
Tue Oct 26 20:50:04 2021	1635261604	0	740	741	701
Tue Oct 26 20:49:50 2021	1635261590	0	741	741	734
Tue Oct 26 20:49:57 2021	1635261597	0	741	741	740
Tue Oct 26 20:49:51 2021	1635261591	0	741	741	739
Tue Oct 26 20:50:04 2021	1635261604	0	741	741	697
Tue Oct 26 20:49:52 2021	1635261592	0	741	741	736
Tue Oct 26 20:49:51 2021	1635261591	0	742	742	412
Tue Oct 26 20:49:53 2021	1635261593	0	742	742	388
Tue Oct 26 20:49:58 2021	1635261598	0	742	742	726
Tue Oct 26 20:49:55 2021	1635261595	7	736	743	735
Tue Oct 26 20:50:00 2021	1635261600	0	743	743	742
Tue Oct 26 20:50:01 2021	1635261601	0	743	743	706
Tue Oct 26 20:50:04 2021	1635261604	0	743	743	708
Tue Oct 26 20:49:53 2021	1635261593	0	744	744	392
Tue Oct 26 20:49:57 2021	1635261597	0	745	746	735
Tue Oct 26 20:49:52 2021	1635261592	0	746	746	745
Tue Oct 26 20:49:53 2021	1635261593	0	746	746	734
Tue Oct 26 20:49:59 2021	1635261599	0	746	746	737
Tue Oct 26 20:49:59 2021	1635261599	0	746	746	736
Tue Oct 26 20:49:54 2021	1635261594	0	747	747	445
Tue Oct 26 20:49:51 2021	1635261591	0	747	747	746
Tue Oct 26 20:49:59 2021	1635261599	0	747	747	739
Tue Oct 26 20:49:51 2021	1635261591	0	748	748	695
Tue Oct 26 20:49:59 2021	1635261599	0	748	748	726
Tue Oct 26 20:50:01 2021	1635261601	0	748	748	747
Tue Oct 26 20:50:05 2021	1635261605	0	748	749	730
Tue Oct 26 20:49:57 2021	1635261597	0	749	749	710
Tue Oct 26 20:49:51 2021	1635261591	0	750	750	745
Tue Oct 26 20:50:03 2021	1635261603	0	751	751	655
Tue Oct 26 20:49:53 2021	1635261593	0	751	751	750
Tue Oct 26 20:50:01 2021	1635261601	0	752	752	751
Tue Oct 26 20:49:54 2021	1635261594	0	752	752	492
Tue Oct 26 20:49:51 2021	1635261591	0	752	752	752
Tue Oct 26 20:50:03 2021	1635261603	0	752	753	752
Tue Oct 26 20:50:05 2021	1635261605	0	753	754	744
Tue Oct 26 20:49:58 2021	1635261598	0	754	754	753
Tue Oct 26 20:49:59 2021	1635261599	0	754	754	710
Tue Oct 26 20:50:03 2021	1635261603	0	755	755	752
Tue Oct 26 20:49:53 2021	1635261593	0	755	755	733
Tue Oct 26 20:50:03 2021	1635261603	0	755	756	755
Tue Oct 26 20:49:56 2021	1635261596	0	757	757	755
Tue Oct 26 20:50:04 2021	1635261604	0	757	757	710
Tue Oct 26 20:49:52 2021	1635261592	0	757	757	690
Tue Oct 26 20:49:51 2021	1635261591	0	757	757	730
Tue Oct 26 20:49:51 2021	1635261591	0	758	758	757
Tue Oct 26 20:49:59 2021	1635261599	0	759	759	757
Tue Oct 26 20:49:57 2021	1635261597	0	759	759	604
Tue Oct 26 20:49:55 2021	1635261595	0	759	759	759
Tue Oct 26 20:49:53 2021	1635261593	0	760	760	590
Tue Oct 26 20:50:00 2021	1635261600	0	761	761	760
Tue Oct 26 20:50:00 2021	1635261600	0	763	763	761
Tue Oct 26 20:49:55 2021	1635261595	0	763	763	752
Tue Oct 26 20:49:55 2021	1635261595	0	764	764	680
Tue Oct 26 20:49:58 2021	1635261598	0	765	765	762
Tue Oct 26 20:49:54 2021	1635261594	0	766	766	764
Tue Oct 26 20:50:00 2021	1635261600	0	766	766	764
Tue Oct 26 20:49:52 2021	1635261592	0	766	766	761
Tue Oct 26 20:49:55 2021	1635261595	0	767	767	696
Tue Oct 26 20:50:01 2021	1635261601	0	767	767	766
Tue Oct 26 20:50:00 2021	1635261600	0	768	768	762
Tue Oct 26 20:50:04 2021	1635261604	0	768	768	734
Tue Oct 26 20:50:00 2021	1635261600	0	769	769	768
Tue Oct 26 20:49:54 2021	1635261594	1	768	769	768
Tue Oct 26 20:50:03 2021	1635261603	0	770	770	770
Tue Oct 26 20:50:03 2021	1635261603	0	770	770	768
Tue Oct 26 20:49:58 2021	1635261598	0	771	771	769
Tue Oct 26 20:49:50 2021	1635261590	0	771	772	771
Tue Oct 26 20:50:05 2021	1635261605	0	772	773	768
Tue Oct 26 20:50:04 2021	1635261604	0	772	773	732
Tue Oct 26 20:49:53 2021	1635261593	0	773	773	772
Tue Oct 26 20:50:00 2021	1635261600	0	773	773	773
Tue Oct 26 20:49:51 2021	1635261591	0	773	774	462
Tue Oct 26 20:50:04 2021	1635261604	0	774	774	718
Tue Oct 26 20:49:59 2021	1635261599	0	774	774	766
Tue Oct 26 20:49:57 2021	1635261597	0	775	775	589
Tue Oct 26 20:49:59 2021	1635261599	0	775	775	766
Tue Oct 26 20:49:52 2021	1635261592	0	776	776	730
Tue Oct 26 20:49:54 2021	1635261594	1	776	777	712
Tue Oct 26 20:49:57 2021	1635261597	0	777	777	774
Tue Oct 26 20:49:56 2021	1635261596	0	778	778	540
Tue Oct 26 20:50:04 2021	1635261604	0	779	779	266
Tue Oct 26 20:49:50 2021	1635261590	0	779	779	779
Tue Oct 26 20:49:56 2021	1635261596	0	780	780	659
Tue Oct 26 20:49:57 2021	1635261597	0	780	780	778
Tue Oct 26 20:49:54 2021	1635261594	0	780	780	727
Tue Oct 26 20:49:52 2021	1635261592	0	781	781	770
Tue Oct 26 20:50:02 2021	1635261602	0	783	783	775
Tue Oct 26 20:50:04 2021	1635261604	0	783	783	741
Tue Oct 26 20:50:05 2021	1635261605	0	783	783	782
Tue Oct 26 20:49:56 2021	1635261596	0	783	783	686
Tue Oct 26 20:49:52 2021	1635261592	0	784	784	776
Tue Oct 26 20:50:01 2021	1635261601	0	784	785	733
Tue Oct 26 20:50:03 2021	1635261603	0	784	785	778
Tue Oct 26 20:49:50 2021	1635261590	0	785	785	783
Tue Oct 26 20:50:02 2021	1635261602	0	785	785	771
Tue Oct 26 20:49:54 2021	1635261594	1	784	785	782
Tue Oct 26 20:50:03 2021	1635261603	0	786	786	593
Tue Oct 26 20:50:00 2021	1635261600	1	786	787	785
Tue Oct 26 20:50:04 2021	1635261604	0	787	787	786
Tue Oct 26 20:50:01 2021	1635261601	0	788	788	787
Tue Oct 26 20:49:56 2021	1635261596	0	788	789	645
Tue Oct 26 20:50:00 2021	1635261600	0	789	789	769
Tue Oct 26 20:50:02 2021	1635261602	0	789	789	788
Tue Oct 26 20:50:00 2021	1635261600	0	789	789	786
Tue Oct 26 20:49:57 2021	1635261597	0	789	789	761
Tue Oct 26 20:49:51 2021	1635261591	0	789	789	559
Tue Oct 26 20:49:56 2021	1635261596	0	791	791	659
Tue Oct 26 20:50:00 2021	1635261600	0	791	791	775
Tue Oct 26 20:49:50 2021	1635261590	0	791	791	784
Tue Oct 26 20:49:57 2021	1635261597	0	791	792	780
Tue Oct 26 20:49:59 2021	1635261599	0	792	792	791
Tue Oct 26 20:50:01 2021	1635261601	0	792	792	791
Tue Oct 26 20:50:03 2021	1635261603	0	792	792	791
Tue Oct 26 20:50:01 2021	1635261601	0	792	792	791
Tue Oct 26 20:49:51 2021	1635261591	0	793	793	792
Tue Oct 26 20:50:02 2021	1635261602	0	794	794	793
Tue Oct 26 20:49:56 2021	1635261596	0	794	794	672
Tue Oct 26 20:49:50 2021	1635261590	0	794	794	783
Tue Oct 26 20:49:51 2021	1635261591	0	794	795	792
Tue Oct 26 20:49:57 2021	1635261597	0	795	795	794
Tue Oct 26 20:49:52 2021	1635261592	0	795	795	712
Tue Oct 26 20:49:57 2021	1635261597	0	798	798	793
Tue Oct 26 20:49:52 2021	1635261592	0	799	799	798
Tue Oct 26 20:49:57 2021	1635261597	0	799	799	798
Tue Oct 26 20:49:52 2021	1635261592	0	799	799	798
Tue Oct 26 20:49:57 2021	1635261597	0	800	800	495
Tue Oct 26 20:49:52 2021	1635261592	0	800	801	800
Tue Oct 26 20:49:54 2021	1635261594	0	801	801	791
Tue Oct 26 20:49:59 2021	1635261599	0	801	801	778
Tue Oct 26 20:50:01 2021	1635261601	0	803	803	802
Tue Oct 26 20:49:57 2021	1635261597	0	804	804	486
Tue Oct 26 20:49:56 2021	1635261596	0	804	804	764
Tue Oct 26 20:50:00 2021	1635261600	0	804	805	794
Tue Oct 26 20:49:52 2021	1635261592	0	805	805	804
Tue Oct 26 20:49:52 2021	1635261592	0	805	805	804
Tue Oct 26 20:50:03 2021	1635261603	0	806	806	805
Tue Oct 26 20:49:52 2021	1635261592	0	806	806	785
Tue Oct 26 20:49:50 2021	1635261590	0	806	807	806
Tue Oct 26 20:50:03 2021	1635261603	0	806	807	690
Tue Oct 26 20:49:52 2021	1635261592	0	807	807	806
Tue Oct 26 20:50:05 2021	1635261605	0	807	807	806
Tue Oct 26 20:50:00 2021	1635261600	1	807	808	807
Tue Oct 26 20:49:52 2021	1635261592	0	808	809	802
Tue Oct 26 20:49:53 2021	1635261593	0	808	809	783
Tue Oct 26 20:49:56 2021	1635261596	0	809	809	541
Tue Oct 26 20:49:51 2021	1635261591	0	809	809	550
Tue Oct 26 20:50:01 2021	1635261601	0	809	809	808
Tue Oct 26 20:49:59 2021	1635261599	0	810	810	809
Tue Oct 26 20:49:57 2021	1635261597	0	809	810	763
Tue Oct 26 20:49:58 2021	1635261598	0	810	810	809
Tue Oct 26 20:50:04 2021	1635261604	0	810	810	802
Tue Oct 26 20:50:01 2021	1635261601	0	812	812	811
Tue Oct 26 20:49:50 2021	1635261590	3	809	812	681
Tue Oct 26 20:50:04 2021	1635261604	0	813	813	809
Tue Oct 26 20:49:57 2021	1635261597	0	813	813	812
Tue Oct 26 20:50:01 2021	1635261601	0	814	814	798
Tue Oct 26 20:49:51 2021	1635261591	0	814	814	800
Tue Oct 26 20:50:00 2021	1635261600	0	814	814	814
Tue Oct 26 20:49:54 2021	1635261594	0	814	815	814
Tue Oct 26 20:49:50 2021	1635261590	5	809	815	691
Tue Oct 26 20:49:50 2021	1635261590	6	809	815	763
Tue Oct 26 20:50:00 2021	1635261600	0	815	815	775
Tue Oct 26 20:49:58 2021	1635261598	0	815	815	814
Tue Oct 26 20:49:50 2021	1635261590	6	810	815	681
Tue Oct 26 20:49:51 2021	1635261591	0	815	815	815
Tue Oct 26 20:50:00 2021	1635261600	0	815	815	815
Tue Oct 26 20:50:03 2021	1635261603	0	816	816	815
Tue Oct 26 20:49:50 2021	1635261590	1	815	816	815
Tue Oct 26 20:49:54 2021	1635261594	0	816	817	816
Tue Oct 26 20:50:00 2021	1635261600	0	817	817	810
Tue Oct 26 20:49:55 2021	1635261595	0	817	817	805
Tue Oct 26 20:50:01 2021	1635261601	0	818	818	791
Tue Oct 26 20:49:57 2021	1635261597	0	820	820	819
Tue Oct 26 20:49:53 2021	1635261593	0	822	822	821
Tue Oct 26 20:49:54 2021	1635261594	0	822	822	778
Tue Oct 26 20:49:52 2021	1635261592	0	822	822	788
Tue Oct 26 20:49:52 2021	1635261592	0	823	823	811
Tue Oct 26 20:49:57 2021	1635261597	0	823	823	787
Tue Oct 26 20:49:50 2021	1635261590	0	823	823	420
Tue Oct 26 20:49:57 2021	1635261597	0	823	823	822
Tue Oct 26 20:50:04 2021	1635261604	0	823	823	816
Tue Oct 26 20:49:54 2021	1635261594	6	818	824	751
Tue Oct 26 20:50:00 2021	1635261600	0	825	825	824
Tue Oct 26 20:50:03 2021	1635261603	0	825	825	824
Tue Oct 26 20:49:51 2021	1635261591	0	825	825	787
Tue Oct 26 20:50:02 2021	1635261602	0	826	826	823
Tue Oct 26 20:49:54 2021	1635261594	0	826	826	734
Tue Oct 26 20:50:00 2021	1635261600	0	826	826	817
Tue Oct 26 20:49:59 2021	1635261599	0	827	827	826
Tue Oct 26 20:50:00 2021	1635261600	0	827	827	826
Tue Oct 26 20:49:51 2021	1635261591	0	827	827	765
Tue Oct 26 20:49:59 2021	1635261599	0	828	828	827
Tue Oct 26 20:49:58 2021	1635261598	0	828	828	818
Tue Oct 26 20:49:57 2021	1635261597	0	828	828	827
Tue Oct 26 20:50:03 2021	1635261603	0	828	828	379
Tue Oct 26 20:49:58 2021	1635261598	0	828	828	807
Tue Oct 26 20:49:50 2021	1635261590	2	827	829	821
Tue Oct 26 20:50:00 2021	1635261600	0	829	829	819
Tue Oct 26 20:49:54 2021	1635261594	0	829	829	754
Tue Oct 26 20:49:58 2021	1635261598	0	829	830	829
Tue Oct 26 20:50:03 2021	1635261603	0	830	830	829
Tue Oct 26 20:49:52 2021	1635261592	9	822	831	720
Tue Oct 26 20:49:50 2021	1635261590	0	831	831	830
Tue Oct 26 20:50:00 2021	1635261600	0	831	832	827
Tue Oct 26 20:50:03 2021	1635261603	0	832	832	791
Tue Oct 26 20:49:56 2021	1635261596	0	832	833	701
Tue Oct 26 20:50:01 2021	1635261601	0	833	833	827
Tue Oct 26 20:50:00 2021	1635261600	0	833	833	827
Tue Oct 26 20:50:05 2021	1635261605	0	833	833	830
Tue Oct 26 20:49:50 2021	1635261590	2	831	833	830
Tue Oct 26 20:49:58 2021	1635261598	0	834	834	799
Tue Oct 26 20:49:52 2021	1635261592	0	834	834	833
Tue Oct 26 20:49:56 2021	1635261596	0	834	834	590
Tue Oct 26 20:50:00 2021	1635261600	0	834	834	834
Tue Oct 26 20:50:03 2021	1635261603	0	834	834	834
Tue Oct 26 20:50:03 2021	1635261603	0	834	834	834
Tue Oct 26 20:49:59 2021	1635261599	0	835	835	829
Tue Oct 26 20:49:56 2021	1635261596	0	835	835	776
Tue Oct 26 20:49:51 2021	1635261591	0	835	835	396
Tue Oct 26 20:50:03 2021	1635261603	0	835	836	796
Tue Oct 26 20:49:56 2021	1635261596	0	836	836	673
Tue Oct 26 20:50:03 2021	1635261603	0	836	836	836
Tue Oct 26 20:50:04 2021	1635261604	0	836	837	836
Tue Oct 26 20:50:00 2021	1635261600	0	836	837	835
Tue Oct 26 20:50:03 2021	1635261603	0	836	837	835
Tue Oct 26 20:49:50 2021	1635261590	2	837	839	834
Tue Oct 26 20:50:02 2021	1635261602	0	839	839	827
Tue Oct 26 20:49:52 2021	1635261592	0	841	841	834
Tue Oct 26 20:49:55 2021	1635261595	0	841	841	364
Tue Oct 26 20:49:57 2021	1635261597	0	842	842	840
Tue Oct 26 20:50:00 2021	1635261600	0	842	843	842
Tue Oct 26 20:49:50 2021	1635261590	0	843	843	842
Tue Oct 26 20:50:00 2021	1635261600	0	843	843	842
Tue Oct 26 20:49:54 2021	1635261594	0	843	843	805
Tue Oct 26 20:49:58 2021	1635261598	0	843	843	842
Tue Oct 26 20:49:56 2021	1635261596	0	843	843	843
Tue Oct 26 20:49:56 2021	1635261596	2	843	844	758
Tue Oct 26 20:50:03 2021	1635261603	0	844	844	844
Tue Oct 26 20:50:02 2021	1635261602	0	845	845	838
Tue Oct 26 20:49:54 2021	1635261594	0	845	845	821
Tue Oct 26 20:49:57 2021	1635261597	0	845	845	840
Tue Oct 26 20:50:04 2021	1635261604	0	846	846	845
Tue Oct 26 20:49:57 2021	1635261597	0	847	847	846
Tue Oct 26 20:49:59 2021	1635261599	0	847	847	847
Tue Oct 26 20:49:52 2021	1635261592	0	849	849	838
Tue Oct 26 20:49:57 2021	1635261597	0	849	849	848
Tue Oct 26 20:50:04 2021	1635261604	0	849	849	848
Tue Oct 26 20:50:02 2021	1635261602	0	850	850	841
Tue Oct 26 20:50:02 2021	1635261602	0	850	850	835
Tue Oct 26 20:49:51 2021	1635261591	0	850	850	849
Tue Oct 26 20:49:51 2021	1635261591	0	850	851	848
Tue Oct 26 20:49:50 2021	1635261590	3	848	851	847
Tue Oct 26 20:50:00 2021	1635261600	0	851	851	847
Tue Oct 26 20:49:58 2021	1635261598	0	851	851	799
Tue Oct 26 20:49:50 2021	1635261590	4	848	852	759
Tue Oct 26 20:49:54 2021	1635261594	0	853	853	843
Tue Oct 26 20:49:51 2021	1635261591	0	854	854	830
Tue Oct 26 20:50:00 2021	1635261600	0	855	855	855
Tue Oct 26 20:49:58 2021	1635261598	0	856	856	855
Tue Oct 26 20:49:56 2021	1635261596	0	856	856	617
Tue Oct 26 20:49:55 2021	1635261595	0	856	856	856
Tue Oct 26 20:49:52 2021	1635261592	0	856	857	853
Tue Oct 26 20:49:50 2021	1635261590	0	857	857	856
Tue Oct 26 20:49:58 2021	1635261598	0	857	857	462
Tue Oct 26 20:49:57 2021	1635261597	0	857	858	514
Tue Oct 26 20:50:02 2021	1635261602	0	858	858	857
Tue Oct 26 20:49:55 2021	1635261595	0	858	858	804
Tue Oct 26 20:49:59 2021	1635261599	0	858	858	857
Tue Oct 26 20:50:04 2021	1635261604	0	858	858	849
Tue Oct 26 20:49:56 2021	1635261596	0	858	858	856
Tue Oct 26 20:49:55 2021	1635261595	0	859	859	826
Tue Oct 26 20:49:56 2021	1635261596	0	859	859	301
Tue Oct 26 20:49:58 2021	1635261598	0	859	860	812
Tue Oct 26 20:49:59 2021	1635261599	0	860	860	859
Tue Oct 26 20:50:00 2021	1635261600	0	860	860	850
Tue Oct 26 20:50:02 2021	1635261602	1	860	860	840
Tue Oct 26 20:49:53 2021	1635261593	0	860	860	859
Tue Oct 26 20:49:54 2021	1635261594	0	860	860	784
Tue Oct 26 20:50:02 2021	1635261602	0	861	861	575
Tue Oct 26 20:49:59 2021	1635261599	0	861	861	861
Tue Oct 26 20:49:54 2021	1635261594	0	861	861	817
Tue Oct 26 20:49:57 2021	1635261597	0	862	862	809
Tue Oct 26 20:49:56 2021	1635261596	0	862	863	590
Tue Oct 26 20:49:54 2021	1635261594	0	863	863	774
Tue Oct 26 20:50:03 2021	1635261603	0	864	865	824
Tue Oct 26 20:50:01 2021	1635261601	0	865	865	865
Tue Oct 26 20:49:50 2021	1635261590	2	863	866	837
Tue Oct 26 20:49:50 2021	1635261590	0	866	866	865
Tue Oct 26 20:49:51 2021	1635261591	0	866	866	865
Tue Oct 26 20:49:50 2021	1635261590	2	864	866	846
Tue Oct 26 20:49:58 2021	1635261598	0	866	866	341
Tue Oct 26 20:49:50 2021	1635261590	0	866	866	866
Tue Oct 26 20:50:03 2021	1635261603	0	866	867	535
Tue Oct 26 20:50:04 2021	1635261604	0	867	867	863
Tue Oct 26 20:50:00 2021	1635261600	0	867	867	866
Tue Oct 26 20:50:02 2021	1635261602	0	867	867	828
Tue Oct 26 20:50:02 2021	1635261602	0	868	868	412
Tue Oct 26 20:50:03 2021	1635261603	0	870	870	784
Tue Oct 26 20:50:00 2021	1635261600	0	870	870	869
Tue Oct 26 20:49:57 2021	1635261597	0	871	871	870
Tue Oct 26 20:49:53 2021	1635261593	0	871	871	847
Tue Oct 26 20:49:50 2021	1635261590	3	870	873	869
Tue Oct 26 20:49:59 2021	1635261599	0	873	873	872
Tue Oct 26 20:50:04 2021	1635261604	0	874	874	861
Tue Oct 26 20:49:57 2021	1635261597	0	875	875	607
Tue Oct 26 20:49:51 2021	1635261591	0	875	875	875
Tue Oct 26 20:49:58 2021	1635261598	0	875	876	868
Tue Oct 26 20:49:50 2021	1635261590	0	876	876	490
Tue Oct 26 20:50:01 2021	1635261601	0	876	876	876
Tue Oct 26 20:49:51 2021	1635261591	0	877	877	874
Tue Oct 26 20:50:00 2021	1635261600	0	877	877	876
Tue Oct 26 20:50:04 2021	1635261604	0	878	878	868
Tue Oct 26 20:49:56 2021	1635261596	0	878	878	754
Tue Oct 26 20:49:57 2021	1635261597	0	879	879	557
Tue Oct 26 20:50:04 2021	1635261604	0	879	880	872
Tue Oct 26 20:50:00 2021	1635261600	0	880	880	878
Tue Oct 26 20:50:04 2021	1635261604	0	880	880	868
Tue Oct 26 20:49:55 2021	1635261595	0	880	880	784
Tue Oct 26 20:49:56 2021	1635261596	1	880	881	764
Tue Oct 26 20:50:04 2021	1635261604	0	881	882	764
Tue Oct 26 20:49:57 2021	1635261597	0	882	882	567
Tue Oct 26 20:49:51 2021	1635261591	0	882	882	880
Tue Oct 26 20:50:03 2021	1635261603	0	882	882	881
Tue Oct 26 20:49:57 2021	1635261597	0	882	883	882
Tue Oct 26 20:50:04 2021	1635261604	0	883	883	883
Tue Oct 26 20:50:01 2021	1635261601	0	883	883	874
Tue Oct 26 20:49:54 2021	1635261594	0	883	884	883
Tue Oct 26 20:50:04 2021	1635261604	0	884	884	884
Tue Oct 26 20:49:54 2021	1635261594	0	885	885	554
Tue Oct 26 20:49:59 2021	1635261599	0	886	886	885
Tue Oct 26 20:49:54 2021	1635261594	0	887	887	886
Tue Oct 26 20:49:58 2021	1635261598	0	887	887	439
Tue Oct 26 20:49:51 2021	1635261591	0	887	887	871
Tue Oct 26 20:49:51 2021	1635261591	0	888	888	887
Tue Oct 26 20:49:54 2021	1635261594	0	888	888	806
Tue Oct 26 20:49:54 2021	1635261594	0	889	889	842
Tue Oct 26 20:49:53 2021	1635261593	0	889	889	737
Tue Oct 26 20:49:58 2021	1635261598	0	890	890	889
Tue Oct 26 20:49:50 2021	1635261590	2	888	890	872
Tue Oct 26 20:49:58 2021	1635261598	0	891	891	890
Tue Oct 26 20:49:50 2021	1635261590	6	885	891	839
Tue Oct 26 20:49:50 2021	1635261590	0	893	893	454
Tue Oct 26 20:49:52 2021	1635261592	0	893	893	890
Tue Oct 26 20:49:54 2021	1635261594	0	893	893	892
Tue Oct 26 20:49:59 2021	1635261599	0	893	893	892
Tue Oct 26 20:50:00 2021	1635261600	0	893	894	892
Tue Oct 26 20:50:03 2021	1635261603	0	893	894	775
Tue Oct 26 20:49:51 2021	1635261591	0	894	894	893
Tue Oct 26 20:49:56 2021	1635261596	0	894	894	785
Tue Oct 26 20:49:53 2021	1635261593	0	897	897	865
Tue Oct 26 20:50:01 2021	1635261601	0	897	897	893
Tue Oct 26 20:49:51 2021	1635261591	0	897	897	455
Tue Oct 26 20:50:03 2021	1635261603	0	897	898	897
Tue Oct 26 20:49:59 2021	1635261599	0	900	900	557
Tue Oct 26 20:50:04 2021	1635261604	0	901	901	899
Tue Oct 26 20:50:04 2021	1635261604	0	901	901	882
